2012-09-11 05:11:07 status unpacked ncurses-bin 5.9-1ubuntu5
2012-09-11 05:11:07 status unpacked ncurses-bin 5.9-1ubuntu5
2012-09-11 05:11:07 install passwd <none> 1:4.1.4.2+svn3283-3ubuntu2
2012-09-11 05:11:07 status half-installed passwd 1:4.1.4.2+svn3283-3ubuntu2
2012-09-11 05:11:07 status unpacked passwd 1:4.1.4.2+svn3283-3ubuntu2
2012-09-11 05:11:07 status unpacked passwd 1:4.1.4.2+svn3283-3ubuntu2
2012-09-11 05:11:07 upgrade perl-base 5.12.4-4 5.12.4-4
2012-09-11 05:11:07 status half-configured perl-base 5.12.4-4
2012-09-11 05:11:07 status unpacked perl-base 5.12.4-4
2012-09-11 05:11:07 status half-installed perl-base 5.12.4-4
2012-09-11 05:11:07 status half-installed perl-base 5.12.4-4
2012-09-11 05:11:07 status unpacked perl-base 5.12.4-4
2012-09-11 05:11:07 status unpacked perl-base 5.12.4-4
2012-09-11 05:11:07 install plymouth <none> 0.8.2-2ubuntu28
2012-09-11 05:11:07 status half-installed plymouth 0.8.2-2ubuntu28
2012-09-11 05:11:07 status unpacked plymouth 0.8.2-2ubuntu28
2012-09-11 05:11:07 status unpacked plymouth 0.8.2-2ubuntu28
2012-09-11 05:11:07 install procps <none> 1:3.2.8-10ubuntu5
2012-09-11 05:11:07 status half-installed procps 1:3.2.8-10ubuntu5
2012-09-11 05:11:07 status unpacked procps 1:3.2.8-10ubuntu5
2012-09-11 05:11:07 status unpacked procps 1:3.2.8-10ubuntu5
2012-09-11 05:11:07 install python-minimal <none> 2.7.2-7ubuntu2
2012-09-11 05:11:07 status half-installed python-minimal 2.7.2-7ubuntu2
2012-09-11 05:11:07 status unpacked python-minimal 2.7.2-7ubuntu2
2012-09-11 05:11:07 status unpacked python-minimal 2.7.2-7ubuntu2
2012-09-11 05:11:07 install python2.7-minimal <none> 2.7.2-5ubuntu1
2012-09-11 05:11:07 status half-installed python2.7-minimal 2.7.2-5ubuntu1
2012-09-11 05:11:07 status unpacked python2.7-minimal 2.7.2-5ubuntu1
2012-09-11 05:11:07 status unpacked python2.7-minimal 2.7.2-5ubuntu1
2012-09-11 05:11:07 install sed <none> 4.2.1-9
2012-09-11 05:11:07 status half-installed sed 4.2.1-9
2012-09-11 05:11:07 status unpacked sed 4.2.1-9
2012-09-11 05:11:07 status unpacked sed 4.2.1-9
2012-09-11 05:11:07 install sensible-utils <none> 0.0.6ubuntu2
2012-09-11 05:11:07 status half-installed sensible-utils 0.0.6ubuntu2
2012-09-11 05:11:07 status unpacked sensible-utils 0.0.6ubuntu2
2012-09-11 05:11:07 status unpacked sensible-utils 0.0.6ubuntu2
2012-09-11 05:11:07 install sysv-rc <none> 2.88dsf-13.10ubuntu4
2012-09-11 05:11:07 status half-installed sysv-rc 2.88dsf-13.10ubuntu4
2012-09-11 05:11:07 status unpacked sysv-rc 2.88dsf-13.10ubuntu4
2012-09-11 05:11:07 status unpacked sysv-rc 2.88dsf-13.10ubuntu4
2012-09-11 05:11:08 install sysvinit-utils <none> 2.88dsf-13.10ubuntu4
2012-09-11 05:11:08 status half-installed sysvinit-utils 2.88dsf-13.10ubuntu4
2012-09-11 05:11:08 status unpacked sysvinit-utils 2.88dsf-13.10ubuntu4
2012-09-11 05:11:08 status unpacked sysvinit-utils 2.88dsf-13.10ubuntu4
2012-09-11 05:11:08 install tar <none> 1.25-3
2012-09-11 05:11:08 status half-installed tar 1.25-3
2012-09-11 05:11:08 status unpacked tar 1.25-3
2012-09-11 05:11:08 status unpacked tar 1.25-3
2012-09-11 05:11:08 install tzdata <none> 2011k-1
2012-09-11 05:11:08 status half-installed tzdata 2011k-1
2012-09-11 05:11:08 status unpacked tzdata 2011k-1
2012-09-11 05:11:08 status unpacked tzdata 2011k-1
2012-09-11 05:11:08 install udev <none> 173-0ubuntu4
2012-09-11 05:11:08 status half-installed udev 173-0ubuntu4
2012-09-11 05:11:08 status unpacked udev 173-0ubuntu4
2012-09-11 05:11:08 status unpacked udev 173-0ubuntu4
2012-09-11 05:11:08 install upstart <none> 1.3-0ubuntu10
2012-09-11 05:11:08 status half-installed upstart 1.3-0ubuntu10
2012-09-11 05:11:08 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:08 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:08 install util-linux <none> 2.19.1-2ubuntu3
2012-09-11 05:11:08 status half-installed util-linux 2.19.1-2ubuntu3
2012-09-11 05:11:08 status unpacked util-linux 2.19.1-2ubuntu3
2012-09-11 05:11:08 status unpacked util-linux 2.19.1-2ubuntu3
2012-09-11 05:11:08 install xz-utils <none> 5.0.0-2
2012-09-11 05:11:08 status half-installed xz-utils 5.0.0-2
2012-09-11 05:11:08 status unpacked xz-utils 5.0.0-2
2012-09-11 05:11:08 status unpacked xz-utils 5.0.0-2
2012-09-11 05:11:08 install zlib1g <none> 1:1.2.3.4.dfsg-3ubuntu3
2012-09-11 05:11:08 status half-installed zlib1g 1:1.2.3.4.dfsg-3ubuntu3
2012-09-11 05:11:08 status unpacked zlib1g 1:1.2.3.4.dfsg-3ubuntu3
2012-09-11 05:11:08 status unpacked zlib1g 1:1.2.3.4.dfsg-3ubuntu3
2012-09-11 05:11:08 startup packages configure
2012-09-11 05:11:08 configure ncurses-base 5.9-1ubuntu5 <none>
2012-09-11 05:11:08 status unpacked ncurses-base 5.9-1ubuntu5
2012-09-11 05:11:08 status unpacked ncurses-base 5.9-1ubuntu5
2012-09-11 05:11:08 status half-configured ncurses-base 5.9-1ubuntu5
2012-09-11 05:11:08 status installed ncurses-base 5.9-1ubuntu5
2012-09-11 05:11:08 configure sensible-utils 0.0.6ubuntu2 <none>
2012-09-11 05:11:08 status unpacked sensible-utils 0.0.6ubuntu2
2012-09-11 05:11:08 status half-configured sensible-utils 0.0.6ubuntu2
2012-09-11 05:11:08 status installed sensible-utils 0.0.6ubuntu2
2012-09-11 05:11:08 configure libklibc 1.5.22-1ubuntu2 <none>
2012-09-11 05:11:08 status unpacked libklibc 1.5.22-1ubuntu2
2012-09-11 05:11:08 status half-configured libklibc 1.5.22-1ubuntu2
2012-09-11 05:11:08 status installed libklibc 1.5.22-1ubuntu2
2012-09-11 05:11:08 configure klibc-utils 1.5.22-1ubuntu2 <none>
2012-09-11 05:11:08 status unpacked klibc-utils 1.5.22-1ubuntu2
2012-09-11 05:11:08 status half-configured klibc-utils 1.5.22-1ubuntu2
2012-09-11 05:11:08 status installed klibc-utils 1.5.22-1ubuntu2
2012-09-11 05:11:08 configure libc-bin 2.13-20ubuntu5 <none>
2012-09-11 05:11:08 status unpacked libc-bin 2.13-20ubuntu5
2012-09-11 05:11:08 status unpacked libc-bin 2.13-20ubuntu5
2012-09-11 05:11:08 status unpacked libc-bin 2.13-20ubuntu5
2012-09-11 05:11:08 status unpacked libc-bin 2.13-20ubuntu5
2012-09-11 05:11:08 status unpacked libc-bin 2.13-20ubuntu5
2012-09-11 05:11:08 status half-configured libc-bin 2.13-20ubuntu5
2012-09-11 05:11:08 status installed libc-bin 2.13-20ubuntu5
2012-09-11 05:11:08 configure gcc-4.6-base 4.6.1-9ubuntu3 <none>
2012-09-11 05:11:08 status unpacked gcc-4.6-base 4.6.1-9ubuntu3
2012-09-11 05:11:08 status half-configured gcc-4.6-base 4.6.1-9ubuntu3
2012-09-11 05:11:08 status installed gcc-4.6-base 4.6.1-9ubuntu3
2012-09-11 05:11:08 configure perl-base 5.12.4-4 <none>
2012-09-11 05:11:08 status unpacked perl-base 5.12.4-4
2012-09-11 05:11:08 status half-configured perl-base 5.12.4-4
2012-09-11 05:11:08 status installed perl-base 5.12.4-4
2012-09-11 05:11:08 configure debconf 1.5.40ubuntu1 <none>
2012-09-11 05:11:08 status unpacked debconf 1.5.40ubuntu1
2012-09-11 05:11:08 status unpacked debconf 1.5.40ubuntu1
2012-09-11 05:11:08 status unpacked debconf 1.5.40ubuntu1
2012-09-11 05:11:08 status unpacked debconf 1.5.40ubuntu1
2012-09-11 05:11:08 status half-configured debconf 1.5.40ubuntu1
2012-09-11 05:11:08 status installed debconf 1.5.40ubuntu1
2012-09-11 05:11:08 configure tzdata 2011k-1 <none>
2012-09-11 05:11:08 status unpacked tzdata 2011k-1
2012-09-11 05:11:08 status half-configured tzdata 2011k-1
2012-09-11 05:11:09 status installed tzdata 2011k-1
2012-09-11 05:11:09 configure libc6 2.13-20ubuntu5 <none>
2012-09-11 05:11:09 status unpacked libc6 2.13-20ubuntu5
2012-09-11 05:11:09 status unpacked libc6 2.13-20ubuntu5
2012-09-11 05:11:09 status half-configured libc6 2.13-20ubuntu5
2012-09-11 05:11:09 status installed libc6 2.13-20ubuntu5
2012-09-11 05:11:09 status triggers-pending libc-bin 2.13-20ubuntu5
2012-09-11 05:11:09 configure debianutils 4.0.2 <none>
2012-09-11 05:11:09 status unpacked debianutils 4.0.2
2012-09-11 05:11:09 status half-configured debianutils 4.0.2
2012-09-11 05:11:09 status installed debianutils 4.0.2
2012-09-11 05:11:09 configure bsdutils 1:2.19.1-2ubuntu3 <none>
2012-09-11 05:11:09 status unpacked bsdutils 1:2.19.1-2ubuntu3
2012-09-11 05:11:09 status half-configured bsdutils 1:2.19.1-2ubuntu3
2012-09-11 05:11:09 status installed bsdutils 1:2.19.1-2ubuntu3
2012-09-11 05:11:09 configure diffutils 1:3.0-1 <none>
2012-09-11 05:11:09 status unpacked diffutils 1:3.0-1
2012-09-11 05:11:09 status half-configured diffutils 1:3.0-1
2012-09-11 05:11:09 status installed diffutils 1:3.0-1
2012-09-11 05:11:09 configure tar 1.25-3 <none>
2012-09-11 05:11:09 status unpacked tar 1.25-3
2012-09-11 05:11:09 status unpacked tar 1.25-3
2012-09-11 05:11:09 status half-configured tar 1.25-3
2012-09-11 05:11:09 status installed tar 1.25-3
2012-09-11 05:11:09 configure locales 2.13+git20110622-2 <none>
2012-09-11 05:11:09 status unpacked locales 2.13+git20110622-2
2012-09-11 05:11:09 status unpacked locales 2.13+git20110622-2
2012-09-11 05:11:09 status half-configured locales 2.13+git20110622-2
2012-09-11 05:11:09 status installed locales 2.13+git20110622-2
2012-09-11 05:11:09 configure base-passwd 3.5.23 <none>
2012-09-11 05:11:09 status unpacked base-passwd 3.5.23
2012-09-11 05:11:09 status half-configured base-passwd 3.5.23
2012-09-11 05:11:09 status installed base-passwd 3.5.23
2012-09-11 05:11:09 configure mawk 1.3.3-15ubuntu2 <none>
2012-09-11 05:11:09 status unpacked mawk 1.3.3-15ubuntu2
2012-09-11 05:11:09 status half-configured mawk 1.3.3-15ubuntu2
2012-09-11 05:11:09 status installed mawk 1.3.3-15ubuntu2
2012-09-11 05:11:09 configure libslang2 2.2.4-2ubuntu1 <none>
2012-09-11 05:11:09 status unpacked libslang2 2.2.4-2ubuntu1
2012-09-11 05:11:09 status half-configured libslang2 2.2.4-2ubuntu1
2012-09-11 05:11:09 status installed libslang2 2.2.4-2ubuntu1
2012-09-11 05:11:09 configure findutils 4.4.2-1ubuntu3 <none>
2012-09-11 05:11:09 status unpacked findutils 4.4.2-1ubuntu3
2012-09-11 05:11:09 status half-configured findutils 4.4.2-1ubuntu3
2012-09-11 05:11:09 status installed findutils 4.4.2-1ubuntu3
2012-09-11 05:11:09 configure liblzma2 5.0.0-2 <none>
2012-09-11 05:11:09 status unpacked liblzma2 5.0.0-2
2012-09-11 05:11:09 status half-configured liblzma2 5.0.0-2
2012-09-11 05:11:09 status installed liblzma2 5.0.0-2
2012-09-11 05:11:09 configure libnih1 1.0.3-4ubuntu2 <none>
2012-09-11 05:11:09 status unpacked libnih1 1.0.3-4ubuntu2
2012-09-11 05:11:09 status half-configured libnih1 1.0.3-4ubuntu2
2012-09-11 05:11:09 status installed libnih1 1.0.3-4ubuntu2
2012-09-11 05:11:09 configure insserv 1.14.0-2.1 <none>
2012-09-11 05:11:09 status unpacked insserv 1.14.0-2.1
2012-09-11 05:11:09 status unpacked insserv 1.14.0-2.1
2012-09-11 05:11:09 status unpacked insserv 1.14.0-2.1
2012-09-11 05:11:09 status half-configured insserv 1.14.0-2.1
2012-09-11 05:11:09 status installed insserv 1.14.0-2.1
2012-09-11 05:11:09 configure gzip 1.3.12-9ubuntu1.1 <none>
2012-09-11 05:11:09 status unpacked gzip 1.3.12-9ubuntu1.1
2012-09-11 05:11:09 status half-configured gzip 1.3.12-9ubuntu1.1
2012-09-11 05:11:09 status installed gzip 1.3.12-9ubuntu1.1
2012-09-11 05:11:09 configure busybox-initramfs 1:1.18.4-2ubuntu2 <none>
2012-09-11 05:11:09 status unpacked busybox-initramfs 1:1.18.4-2ubuntu2
2012-09-11 05:11:09 status half-configured busybox-initramfs 1:1.18.4-2ubuntu2
2012-09-11 05:11:09 status installed busybox-initramfs 1:1.18.4-2ubuntu2
2012-09-11 05:11:09 configure libbz2-1.0 1.0.5-6ubuntu1 <none>
2012-09-11 05:11:09 status unpacked libbz2-1.0 1.0.5-6ubuntu1
2012-09-11 05:11:09 status half-configured libbz2-1.0 1.0.5-6ubuntu1
2012-09-11 05:11:09 status installed libbz2-1.0 1.0.5-6ubuntu1
2012-09-11 05:11:09 configure libtinfo5 5.9-1ubuntu5 <none>
2012-09-11 05:11:09 status unpacked libtinfo5 5.9-1ubuntu5
2012-09-11 05:11:09 status half-configured libtinfo5 5.9-1ubuntu5
2012-09-11 05:11:09 status installed libtinfo5 5.9-1ubuntu5
2012-09-11 05:11:09 configure multiarch-support 2.13-20ubuntu5 <none>
2012-09-11 05:11:09 status unpacked multiarch-support 2.13-20ubuntu5
2012-09-11 05:11:09 status half-configured multiarch-support 2.13-20ubuntu5
2012-09-11 05:11:09 status installed multiarch-support 2.13-20ubuntu5
2012-09-11 05:11:09 configure libselinux1 2.0.98-1.1 <none>
2012-09-11 05:11:09 status unpacked libselinux1 2.0.98-1.1
2012-09-11 05:11:09 status half-configured libselinux1 2.0.98-1.1
2012-09-11 05:11:09 status installed libselinux1 2.0.98-1.1
2012-09-11 05:11:09 configure makedev 2.3.1-89ubuntu1 <none>
2012-09-11 05:11:09 status unpacked makedev 2.3.1-89ubuntu1
2012-09-11 05:11:09 status half-configured makedev 2.3.1-89ubuntu1
2012-09-11 05:11:11 status installed makedev 2.3.1-89ubuntu1
2012-09-11 05:11:11 configure libdbus-1-3 1.4.14-1ubuntu1 <none>
2012-09-11 05:11:11 status unpacked libdbus-1-3 1.4.14-1ubuntu1
2012-09-11 05:11:11 status half-configured libdbus-1-3 1.4.14-1ubuntu1
2012-09-11 05:11:11 status installed libdbus-1-3 1.4.14-1ubuntu1
2012-09-11 05:11:11 configure libffi6 3.0.11~rc1-2 <none>
2012-09-11 05:11:11 status unpacked libffi6 3.0.11~rc1-2
2012-09-11 05:11:11 status half-configured libffi6 3.0.11~rc1-2
2012-09-11 05:11:11 status installed libffi6 3.0.11~rc1-2
2012-09-11 05:11:11 configure libpam0g 1.1.3-2ubuntu1 <none>
2012-09-11 05:11:11 status unpacked libpam0g 1.1.3-2ubuntu1
2012-09-11 05:11:11 status half-configured libpam0g 1.1.3-2ubuntu1
2012-09-11 05:11:11 status installed libpam0g 1.1.3-2ubuntu1
2012-09-11 05:11:11 configure libdrm2 2.4.26-1ubuntu1 <none>
2012-09-11 05:11:11 status unpacked libdrm2 2.4.26-1ubuntu1
2012-09-11 05:11:11 status half-configured libdrm2 2.4.26-1ubuntu1
2012-09-11 05:11:11 status installed libdrm2 2.4.26-1ubuntu1
2012-09-11 05:11:11 configure libdrm-nouveau1a 2.4.26-1ubuntu1 <none>
2012-09-11 05:11:11 status unpacked libdrm-nouveau1a 2.4.26-1ubuntu1
2012-09-11 05:11:11 status half-configured libdrm-nouveau1a 2.4.26-1ubuntu1
2012-09-11 05:11:11 status installed libdrm-nouveau1a 2.4.26-1ubuntu1
2012-09-11 05:11:11 configure libudev0 173-0ubuntu4 <none>
2012-09-11 05:11:11 status unpacked libudev0 173-0ubuntu4
2012-09-11 05:11:11 status half-configured libudev0 173-0ubuntu4
2012-09-11 05:11:11 status installed libudev0 173-0ubuntu4
2012-09-11 05:11:11 configure libdrm-radeon1 2.4.26-1ubuntu1 <none>
2012-09-11 05:11:11 status unpacked libdrm-radeon1 2.4.26-1ubuntu1
2012-09-11 05:11:11 status half-configured libdrm-radeon1 2.4.26-1ubuntu1
2012-09-11 05:11:11 status installed libdrm-radeon1 2.4.26-1ubuntu1
2012-09-11 05:11:11 configure zlib1g 1:1.2.3.4.dfsg-3ubuntu3 <none>
2012-09-11 05:11:11 status unpacked zlib1g 1:1.2.3.4.dfsg-3ubuntu3
2012-09-11 05:11:11 status half-configured zlib1g 1:1.2.3.4.dfsg-3ubuntu3
2012-09-11 05:11:11 status installed zlib1g 1:1.2.3.4.dfsg-3ubuntu3
2012-09-11 05:11:11 configure libgcc1 1:4.6.1-9ubuntu3 <none>
2012-09-11 05:11:11 status unpacked libgcc1 1:4.6.1-9ubuntu3
2012-09-11 05:11:11 status half-configured libgcc1 1:4.6.1-9ubuntu3
2012-09-11 05:11:12 status installed libgcc1 1:4.6.1-9ubuntu3
2012-09-11 05:11:12 configure base-files 6.4ubuntu5 <none>
2012-09-11 05:11:12 status unpacked base-files 6.4ubuntu5
2012-09-11 05:11:12 status unpacked base-files 6.4ubuntu5
2012-09-11 05:11:12 status unpacked base-files 6.4ubuntu5
2012-09-11 05:11:12 status unpacked base-files 6.4ubuntu5
2012-09-11 05:11:12 status unpacked base-files 6.4ubuntu5
2012-09-11 05:11:12 status unpacked base-files 6.4ubuntu5
2012-09-11 05:11:12 status unpacked base-files 6.4ubuntu5
2012-09-11 05:11:12 status unpacked base-files 6.4ubuntu5
2012-09-11 05:11:12 status unpacked base-files 6.4ubuntu5
2012-09-11 05:11:12 status unpacked base-files 6.4ubuntu5
2012-09-11 05:11:12 status unpacked base-files 6.4ubuntu5
2012-09-11 05:11:12 status half-configured base-files 6.4ubuntu5
2012-09-11 05:11:12 status installed base-files 6.4ubuntu5
2012-09-11 05:11:12 configure libncurses5 5.9-1ubuntu5 <none>
2012-09-11 05:11:12 status unpacked libncurses5 5.9-1ubuntu5
2012-09-11 05:11:12 status half-configured libncurses5 5.9-1ubuntu5
2012-09-11 05:11:12 status installed libncurses5 5.9-1ubuntu5
2012-09-11 05:11:12 configure initramfs-tools-bin 0.99ubuntu7 <none>
2012-09-11 05:11:12 status unpacked initramfs-tools-bin 0.99ubuntu7
2012-09-11 05:11:12 status half-configured initramfs-tools-bin 0.99ubuntu7
2012-09-11 05:11:12 status installed initramfs-tools-bin 0.99ubuntu7
2012-09-11 05:11:12 configure libattr1 1:2.4.46-3 <none>
2012-09-11 05:11:12 status unpacked libattr1 1:2.4.46-3
2012-09-11 05:11:12 status half-configured libattr1 1:2.4.46-3
2012-09-11 05:11:12 status installed libattr1 1:2.4.46-3
2012-09-11 05:11:12 configure e2fslibs 1.41.14-1ubuntu3 <none>
2012-09-11 05:11:12 status unpacked e2fslibs 1.41.14-1ubuntu3
2012-09-11 05:11:12 status half-configured e2fslibs 1.41.14-1ubuntu3
2012-09-11 05:11:12 status installed e2fslibs 1.41.14-1ubuntu3
2012-09-11 05:11:12 configure libcomerr2 1.41.14-1ubuntu3 <none>
2012-09-11 05:11:12 status unpacked libcomerr2 1.41.14-1ubuntu3
2012-09-11 05:11:12 status half-configured libcomerr2 1.41.14-1ubuntu3
2012-09-11 05:11:12 status installed libcomerr2 1.41.14-1ubuntu3
2012-09-11 05:11:12 configure libacl1 2.2.51-3 <none>
2012-09-11 05:11:12 status unpacked libacl1 2.2.51-3
2012-09-11 05:11:12 status half-configured libacl1 2.2.51-3
2012-09-11 05:11:12 status installed libacl1 2.2.51-3
2012-09-11 05:11:12 configure libss2 1.41.14-1ubuntu3 <none>
2012-09-11 05:11:12 status unpacked libss2 1.41.14-1ubuntu3
2012-09-11 05:11:12 status half-configured libss2 1.41.14-1ubuntu3
2012-09-11 05:11:12 status installed libss2 1.41.14-1ubuntu3
2012-09-11 05:11:12 configure libpam-modules-bin 1.1.3-2ubuntu1 <none>
2012-09-11 05:11:12 status unpacked libpam-modules-bin 1.1.3-2ubuntu1
2012-09-11 05:11:12 status half-configured libpam-modules-bin 1.1.3-2ubuntu1
2012-09-11 05:11:12 status installed libpam-modules-bin 1.1.3-2ubuntu1
2012-09-11 05:11:12 configure xz-utils 5.0.0-2 <none>
2012-09-11 05:11:12 status unpacked xz-utils 5.0.0-2
2012-09-11 05:11:12 status half-configured xz-utils 5.0.0-2
2012-09-11 05:11:12 status installed xz-utils 5.0.0-2
2012-09-11 05:11:12 configure libdb5.1 5.1.25-11 <none>
2012-09-11 05:11:12 status unpacked libdb5.1 5.1.25-11
2012-09-11 05:11:12 status half-configured libdb5.1 5.1.25-11
2012-09-11 05:11:12 status installed libdb5.1 5.1.25-11
2012-09-11 05:11:12 configure libpcre3 8.12-3ubuntu2 <none>
2012-09-11 05:11:12 status unpacked libpcre3 8.12-3ubuntu2
2012-09-11 05:11:12 status half-configured libpcre3 8.12-3ubuntu2
2012-09-11 05:11:12 status installed libpcre3 8.12-3ubuntu2
2012-09-11 05:11:12 configure libncursesw5 5.9-1ubuntu5 <none>
2012-09-11 05:11:12 status unpacked libncursesw5 5.9-1ubuntu5
2012-09-11 05:11:12 status half-configured libncursesw5 5.9-1ubuntu5
2012-09-11 05:11:12 status installed libncursesw5 5.9-1ubuntu5
2012-09-11 05:11:12 configure libpciaccess0 0.12.1-2 <none>
2012-09-11 05:11:12 status unpacked libpciaccess0 0.12.1-2
2012-09-11 05:11:12 status half-configured libpciaccess0 0.12.1-2
2012-09-11 05:11:12 status installed libpciaccess0 0.12.1-2
2012-09-11 05:11:12 configure sysvinit-utils 2.88dsf-13.10ubuntu4 <none>
2012-09-11 05:11:12 status unpacked sysvinit-utils 2.88dsf-13.10ubuntu4
2012-09-11 05:11:12 status half-configured sysvinit-utils 2.88dsf-13.10ubuntu4
2012-09-11 05:11:12 status installed sysvinit-utils 2.88dsf-13.10ubuntu4
2012-09-11 05:11:12 configure libnih-dbus1 1.0.3-4ubuntu2 <none>
2012-09-11 05:11:12 status unpacked libnih-dbus1 1.0.3-4ubuntu2
2012-09-11 05:11:12 status half-configured libnih-dbus1 1.0.3-4ubuntu2
2012-09-11 05:11:12 status installed libnih-dbus1 1.0.3-4ubuntu2
2012-09-11 05:11:12 configure libpng12-0 1.2.46-3ubuntu1 <none>
2012-09-11 05:11:12 status unpacked libpng12-0 1.2.46-3ubuntu1
2012-09-11 05:11:12 status half-configured libpng12-0 1.2.46-3ubuntu1
2012-09-11 05:11:12 status installed libpng12-0 1.2.46-3ubuntu1
2012-09-11 05:11:12 configure libglib2.0-0 2.30.0-0ubuntu4 <none>
2012-09-11 05:11:12 status unpacked libglib2.0-0 2.30.0-0ubuntu4
2012-09-11 05:11:12 status half-configured libglib2.0-0 2.30.0-0ubuntu4
2012-09-11 05:11:12 status installed libglib2.0-0 2.30.0-0ubuntu4
2012-09-11 05:11:12 configure coreutils 8.5-1ubuntu6 <none>
2012-09-11 05:11:12 status unpacked coreutils 8.5-1ubuntu6
2012-09-11 05:11:12 status half-configured coreutils 8.5-1ubuntu6
2012-09-11 05:11:12 status installed coreutils 8.5-1ubuntu6
2012-09-11 05:11:12 configure libssl1.0.0 1.0.0e-2ubuntu4 <none>
2012-09-11 05:11:12 status unpacked libssl1.0.0 1.0.0e-2ubuntu4
2012-09-11 05:11:12 status half-configured libssl1.0.0 1.0.0e-2ubuntu4
2012-09-11 05:11:12 status installed libssl1.0.0 1.0.0e-2ubuntu4
2012-09-11 05:11:12 configure ncurses-bin 5.9-1ubuntu5 <none>
2012-09-11 05:11:12 status unpacked ncurses-bin 5.9-1ubuntu5
2012-09-11 05:11:12 status half-configured ncurses-bin 5.9-1ubuntu5
2012-09-11 05:11:12 status installed ncurses-bin 5.9-1ubuntu5
2012-09-11 05:11:12 configure sysv-rc 2.88dsf-13.10ubuntu4 <none>
2012-09-11 05:11:12 status unpacked sysv-rc 2.88dsf-13.10ubuntu4
2012-09-11 05:11:12 status half-configured sysv-rc 2.88dsf-13.10ubuntu4
2012-09-11 05:11:12 status installed sysv-rc 2.88dsf-13.10ubuntu4
2012-09-11 05:11:12 configure libpam-modules 1.1.3-2ubuntu1 <none>
2012-09-11 05:11:12 status unpacked libpam-modules 1.1.3-2ubuntu1
2012-09-11 05:11:12 status unpacked libpam-modules 1.1.3-2ubuntu1
2012-09-11 05:11:12 status unpacked libpam-modules 1.1.3-2ubuntu1
2012-09-11 05:11:12 status unpacked libpam-modules 1.1.3-2ubuntu1
2012-09-11 05:11:12 status unpacked libpam-modules 1.1.3-2ubuntu1
2012-09-11 05:11:12 status unpacked libpam-modules 1.1.3-2ubuntu1
2012-09-11 05:11:12 status unpacked libpam-modules 1.1.3-2ubuntu1
2012-09-11 05:11:12 status unpacked libpam-modules 1.1.3-2ubuntu1
2012-09-11 05:11:12 status unpacked libpam-modules 1.1.3-2ubuntu1
2012-09-11 05:11:12 status half-configured libpam-modules 1.1.3-2ubuntu1
2012-09-11 05:11:12 status installed libpam-modules 1.1.3-2ubuntu1
2012-09-11 05:11:12 configure libplymouth2 0.8.2-2ubuntu28 <none>
2012-09-11 05:11:12 status unpacked libplymouth2 0.8.2-2ubuntu28
2012-09-11 05:11:12 status half-configured libplymouth2 0.8.2-2ubuntu28
2012-09-11 05:11:12 status installed libplymouth2 0.8.2-2ubuntu28
2012-09-11 05:11:12 configure iproute 20110315-1build1 <none>
2012-09-11 05:11:12 status unpacked iproute 20110315-1build1
2012-09-11 05:11:12 status unpacked iproute 20110315-1build1
2012-09-11 05:11:12 status unpacked iproute 20110315-1build1
2012-09-11 05:11:12 status unpacked iproute 20110315-1build1
2012-09-11 05:11:12 status unpacked iproute 20110315-1build1
2012-09-11 05:11:12 status unpacked iproute 20110315-1build1
2012-09-11 05:11:12 status unpacked iproute 20110315-1build1
2012-09-11 05:11:12 status half-configured iproute 20110315-1build1
2012-09-11 05:11:12 status installed iproute 20110315-1build1
2012-09-11 05:11:12 configure python2.7-minimal 2.7.2-5ubuntu1 <none>
2012-09-11 05:11:12 status unpacked python2.7-minimal 2.7.2-5ubuntu1
2012-09-11 05:11:12 status unpacked python2.7-minimal 2.7.2-5ubuntu1
2012-09-11 05:11:12 status half-configured python2.7-minimal 2.7.2-5ubuntu1
2012-09-11 05:11:12 status installed python2.7-minimal 2.7.2-5ubuntu1
2012-09-11 05:11:12 configure upstart 1.3-0ubuntu10 <none>
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status unpacked upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status half-configured upstart 1.3-0ubuntu10
2012-09-11 05:11:12 status installed upstart 1.3-0ubuntu10
